time,current,speed
6.105,9.8047,93.242
6.106,9.8047,93.243
6.107,9.8047,93.243
6.108,9.8047,93.244
6.109,9.8047,93.244
6.11,9.8047,93.244
6.111,9.8047,93.245
6.112,9.8047,93.245
6.113,9.8047,93.246
6.114,9.8047,93.246
6.115,9.8047,93.246
6.116,9.8047,93.247
6.117,9.8047,93.247
6.118,9.8047,93.247
6.119,9.8047,93.248
6.12,9.8047,93.248
6.121,9.8047,93.249
6.122,9.8047,93.249
6.123,9.8047,93.249
6.124,9.8046,93.25
6.125,9.8046,93.25
6.126,9.8046,93.25
6.127,9.8046,93.251
6.128,9.8046,93.251
6.129,9.8046,93.252
6.13,9.8046,93.252
6.131,9.8046,93.252
6.132,9.8046,93.253
6.133,9.8046,93.253
6.134,9.8046,93.253
6.135,9.8046,93.254
6.136,9.8046,93.254
6.137,9.8046,93.255
6.138,9.8046,93.255
6.139,9.8046,93.255
6.14,9.8046,93.256
6.141,9.8046,93.256
6.142,9.8046,93.256
6.143,9.8046,93.257
6.144,9.8046,93.257
6.145,9.8046,93.258
6.146,9.8046,93.258
6.147,9.8046,93.258
6.148,9.8046,93.259
6.149,9.8046,93.259
6.15,9.8046,93.259
6.151,9.8046,93.26
6.152,9.8046,93.26
6.153,9.8046,93.261
6.154,9.8046,93.261
6.155,9.8046,93.261
6.156,9.8046,93.262
6.157,9.8046,93.262
6.158,9.8046,93.262
6.159,9.8046,93.263
6.16,9.8046,93.263
6.161,9.8046,93.263
6.162,9.8046,93.264
6.163,9.8046,93.264
6.164,9.8046,93.265
6.165,9.8046,93.265
6.166,9.8046,93.265
6.167,9.8046,93.266
6.168,9.8046,93.266
6.169,9.8046,93.266
6.17,9.8046,93.267
6.171,9.8046,93.267
6.172,9.8046,93.267
6.173,9.8046,93.268
6.174,9.8046,93.268
6.175,9.8046,93.268
6.176,9.8046,93.269
6.177,9.8046,93.269
6.178,9.8046,93.27
6.179,9.8046,93.27
6.18,9.8046,93.27
6.181,9.8046,93.271
6.182,9.8046,93.271
6.183,9.8046,93.271
6.184,9.8046,93.272
6.185,9.8046,93.272
6.186,9.8046,93.272
6.187,9.8046,93.273
6.188,9.8046,93.273
6.189,9.8046,93.273
6.19,9.8046,93.274
6.191,9.8046,93.274
6.192,9.8046,93.275
6.193,9.8046,93.275
6.194,9.8046,93.275
6.195,9.8046,93.276
6.196,9.8046,93.276
6.197,9.8046,93.276
6.198,9.8046,93.277
6.199,9.8046,93.277
6.2,9.8046,93.277
6.201,9.8046,93.278
6.202,9.8046,93.278
6.203,9.8046,93.278
6.204,9.8046,93.279
6.205,9.8046,93.279
6.206,9.8046,93.279
6.207,9.8046,93.28
6.208,9.8046,93.28
6.209,9.8046,93.28
6.21,9.8046,93.281
6.211,9.8046,93.281
6.212,9.8046,93.281
6.213,9.8046,93.282
6.214,9.8046,93.282
6.215,9.8046,93.283
6.216,9.8046,93.283
6.217,9.8046,93.283
6.218,9.8046,93.284
6.219,9.8046,93.284
6.22,9.8046,93.284
6.221,9.8046,93.285
6.222,9.8046,93.285
6.223,9.8046,93.285
6.224,9.8046,93.286
6.225,9.8046,93.286
6.226,9.8046,93.286
6.227,9.8046,93.287
6.228,9.8046,93.287
6.229,9.8046,93.287
6.23,9.8046,93.288
6.231,9.8046,93.288
6.232,9.8046,93.288
6.233,9.8046,93.289
6.234,9.8046,93.289
6.235,9.8046,93.289
6.236,9.8046,93.29
6.237,9.8046,93.29
6.238,9.8046,93.29
6.239,9.8046,93.291
6.24,9.8046,93.291
6.241,9.8046,93.291
6.242,9.8046,93.292
6.243,9.8046,93.292
6.244,9.8046,93.292
6.245,9.8046,93.293
6.246,9.8046,93.293
6.247,9.8046,93.293
6.248,9.8046,93.294
6.249,9.8046,93.294
6.25,9.8046,93.294
6.251,9.8046,93.295
6.252,9.8046,93.295
6.253,9.8046,93.295
6.254,9.8046,93.296
6.255,9.8046,93.296
6.256,9.8046,93.296
6.257,9.8046,93.297
6.258,9.8046,93.297
6.259,9.8046,93.297
6.26,9.8046,93.298
6.261,9.8046,93.298
6.262,9.8046,93.298
6.263,9.8046,93.299
6.264,9.8046,93.299
6.265,9.8046,93.299
6.266,9.8046,93.3
6.267,9.8046,93.3
6.268,9.8046,93.3
6.269,9.8046,93.301
6.27,9.8046,93.301
6.271,9.8046,93.301
6.272,9.8046,93.302
6.273,9.8046,93.302
6.274,9.8046,93.302
6.275,9.8046,93.303
6.276,9.8046,93.303
6.277,9.8046,93.303
6.278,9.8045,93.304
6.279,9.8045,93.304
6.28,9.8045,93.304
6.281,9.8045,93.305
6.282,9.8045,93.305
6.283,9.8045,93.305
6.284,9.8045,93.305
6.285,9.8045,93.306
6.286,9.8045,93.306
6.287,9.8045,93.306
6.288,9.8045,93.307
6.289,9.8045,93.307
6.29,9.8045,93.307
6.291,9.8045,93.308
6.292,9.8045,93.308
6.293,9.8045,93.308
6.294,9.8045,93.309
6.295,9.8045,93.309
6.296,9.8045,93.309
6.297,9.8045,93.31
6.298,9.8045,93.31
6.299,9.8045,93.31
6.3,9.8045,93.311
6.301,9.8045,93.311
6.302,9.8045,93.311
6.303,9.8045,93.312
6.304,9.8045,93.312
6.305,9.8045,93.312
6.306,9.8045,93.312
6.307,9.8045,93.313
6.308,9.8045,93.313
6.309,9.8045,93.313
6.31,9.8045,93.314
6.311,9.8045,93.314
6.312,9.8045,93.314
6.313,9.8045,93.315
6.314,9.8045,93.315
6.315,9.8045,93.315
6.316,9.8045,93.316
6.317,9.8045,93.316
6.318,9.8045,93.316
6.319,9.8045,93.317
6.32,9.8045,93.317
6.321,9.8045,93.317
6.322,9.8045,93.317
6.323,9.8045,93.318
6.324,9.8045,93.318
6.325,9.8045,93.318
6.326,9.8045,93.319
6.327,9.8045,93.319
6.328,9.8045,93.319
6.329,9.8045,93.32
6.33,9.8045,93.32
6.331,9.8045,93.32
6.332,9.8045,93.32
6.333,9.8045,93.321
6.334,9.8045,93.321
6.335,9.8045,93.321
6.336,9.8045,93.322
6.337,9.8045,93.322
6.338,9.8045,93.322
6.339,9.8045,93.323
6.34,9.8045,93.323
6.341,9.8045,93.323
6.342,9.8045,93.324
6.343,9.8045,93.324
6.344,9.8045,93.324
6.345,9.8045,93.324
6.346,9.8045,93.325
6.347,9.8045,93.325
6.348,9.8045,93.325
6.349,9.8045,93.326
6.35,9.8045,93.326
6.351,9.8045,93.326
6.352,9.8045,93.327
6.353,9.8045,93.327
6.354,9.8045,93.327
6.355,9.8045,93.327
6.356,9.8045,93.328
6.357,9.8045,93.328
6.358,9.8045,93.328
6.359,9.8045,93.329
6.36,9.8045,93.329
6.361,9.8045,93.329
6.362,9.8045,93.33
6.363,9.8045,93.33
6.364,9.8045,93.33
6.365,9.8045,93.33
6.366,9.8045,93.331
6.367,9.8045,93.331
6.368,9.8045,93.331
6.369,9.8045,93.332
6.37,9.8045,93.332
6.371,9.8045,93.332
6.372,9.8045,93.332
6.373,9.8045,93.333
6.374,9.8045,93.333
6.375,9.8045,93.333
6.376,9.8045,93.334
6.377,9.8045,93.334
6.378,9.8045,93.334
6.379,9.8045,93.335
6.38,9.8045,93.335
6.381,9.8045,93.335
6.382,9.8045,93.335
6.383,9.8045,93.336
6.384,9.8045,93.336
6.385,9.8045,93.336
6.386,9.8045,93.337
6.387,9.8045,93.337
6.388,9.8045,93.337
6.389,9.8045,93.337
6.39,9.8045,93.338
6.391,9.8045,93.338
6.392,9.8045,93.338
6.393,9.8045,93.339
6.394,9.8045,93.339
6.395,9.8045,93.339
6.396,9.8045,93.339
6.397,9.8045,93.34
6.398,9.8045,93.34
6.399,9.8045,93.34
6.4,9.8045,93.341
6.401,9.8045,93.341
6.402,9.8045,93.341
6.403,9.8045,93.341
6.404,9.8045,93.342
6.405,9.8045,93.342
6.406,9.8045,93.342
6.407,9.8045,93.343
6.408,9.8045,93.343
6.409,9.8045,93.343
6.41,9.8045,93.343
6.411,9.8045,93.344
6.412,9.8045,93.344
6.413,9.8045,93.344
6.414,9.8045,93.345
6.415,9.8045,93.345
6.416,9.8045,93.345
6.417,9.8045,93.345
6.418,9.8045,93.346
6.419,9.8045,93.346
6.42,9.8045,93.346
6.421,9.8045,93.347
6.422,9.8045,93.347
6.423,9.8045,93.347
6.424,9.8045,93.347
6.425,9.8045,93.348
6.426,9.8045,93.348
6.427,9.8045,93.348
6.428,9.8045,93.348
6.429,9.8045,93.349
6.43,9.8045,93.349
6.431,9.8045,93.349
6.432,9.8045,93.35
6.433,9.8045,93.35
6.434,9.8045,93.35
6.435,9.8045,93.35
6.436,9.8045,93.351
6.437,9.8045,93.351
6.438,9.8045,93.351
6.439,9.8045,93.351
6.44,9.8045,93.352
6.441,9.8045,93.352
6.442,9.8045,93.352
6.443,9.8045,93.353
6.444,9.8045,93.353
6.445,9.8045,93.353
6.446,9.8045,93.353
6.447,9.8045,93.354
6.448,9.8045,93.354
6.449,9.8045,93.354
6.45,9.8045,93.354
6.451,9.8045,93.355
6.452,9.8045,93.355
6.453,9.8045,93.355
6.454,9.8045,93.356
6.455,9.8045,93.356
6.456,9.8045,93.356
6.457,9.8044,93.356
6.458,9.8044,93.357
6.459,9.8044,93.357
6.46,9.8044,93.357
6.461,9.8044,93.357
6.462,9.8044,93.358
6.463,9.8044,93.358
6.464,9.8044,93.358
6.465,9.8044,93.359
6.466,9.8044,93.359
6.467,9.8044,93.359
6.468,9.8044,93.359
6.469,9.8044,93.36
6.47,9.8044,93.36
6.471,9.8044,93.36
6.472,9.8044,93.36
6.473,9.8044,93.361
6.474,9.8044,93.361
6.475,9.8044,93.361
6.476,9.8044,93.361
6.477,9.8044,93.362
6.478,9.8044,93.362
6.479,9.8044,93.362
6.48,9.8044,93.362
6.481,9.8044,93.363
6.482,9.8044,93.363
6.483,9.8044,93.363
6.484,9.8044,93.364
6.485,9.8044,93.364
6.486,9.8044,93.364
6.487,9.8044,93.364
6.488,9.8044,93.365
6.489,9.8044,93.365
6.49,9.8044,93.365
6.491,9.8044,93.365
6.492,9.8044,93.366
6.493,9.8044,93.366
6.494,9.8044,93.366
6.495,9.8044,93.366
6.496,9.8044,93.367
6.497,9.8044,93.367
6.498,9.8044,93.367
6.499,9.8044,93.367
6.5,9.8044,93.368
6.501,9.8044,93.368
6.502,9.8044,93.368
6.503,9.8044,93.368
6.504,9.8044,93.369
6.505,9.8044,93.369
6.506,9.8044,93.369
6.507,9.8044,93.369
6.508,9.8044,93.37
6.509,9.8044,93.37
6.51,9.8044,93.37
6.511,9.8044,93.371
6.512,9.8044,93.371
6.513,9.8044,93.371
6.514,9.8044,93.371
6.515,9.8044,93.372
6.516,9.8044,93.372
6.517,9.8044,93.372
6.518,9.8044,93.372
6.519,9.8044,93.373
6.52,9.8044,93.373
6.521,9.8044,93.373
6.522,9.8044,93.373
6.523,9.8044,93.374
6.524,9.8044,93.374
6.525,9.8044,93.374
6.526,9.8044,93.374
6.527,9.8044,93.375
6.528,9.8044,93.375
6.529,9.8044,93.375
6.53,9.8044,93.375
6.531,9.8044,93.376
6.532,9.8044,93.376
6.533,9.8044,93.376
6.534,9.8044,93.376
6.535,9.8044,93.377
6.536,9.8044,93.377
6.537,9.8044,93.377
6.538,9.8044,93.377
6.539,9.8044,93.378
6.54,9.8044,93.378
6.541,9.8044,93.378
6.542,9.8044,93.378
6.543,9.8044,93.379
6.544,9.8044,93.379
6.545,9.8044,93.379
6.546,9.8044,93.379
6.547,9.8044,93.38
6.548,9.8044,93.38
6.549,9.8044,93.38
6.55,9.8044,93.38
6.551,9.8044,93.38
6.552,9.8044,93.381
6.553,9.8044,93.381
6.554,9.8044,93.381
6.555,9.8044,93.381
6.556,9.8044,93.382
6.557,9.8044,93.382
6.558,9.8044,93.382
6.559,9.8044,93.382
6.56,9.8044,93.383
6.561,9.8044,93.383
6.562,9.8044,93.383
6.563,9.8044,93.383
6.564,9.8044,93.384
6.565,9.8044,93.384
6.566,9.8044,93.384
6.567,9.8044,93.384
6.568,9.8044,93.385
6.569,9.8044,93.385
6.57,9.8044,93.385
6.571,9.8044,93.385
6.572,9.8044,93.386
6.573,9.8044,93.386
6.574,9.8044,93.386
6.575,9.8044,93.386
6.576,9.8044,93.387
6.577,9.8044,93.387
6.578,9.8044,93.387
6.579,9.8044,93.387
6.58,9.8044,93.387
6.581,9.8044,93.388
6.582,9.8044,93.388
6.583,9.8044,93.388
6.584,9.8044,93.388
6.585,9.8044,93.389
6.586,9.8044,93.389
6.587,9.8044,93.389
6.588,9.8044,93.389
6.589,9.8044,93.39
6.59,9.8044,93.39
6.591,9.8044,93.39
6.592,9.8044,93.39
6.593,9.8044,93.391
6.594,9.8044,93.391
6.595,9.8044,93.391
6.596,9.8044,93.391
6.597,9.8044,93.391
6.598,9.8044,93.392
6.599,9.8044,93.392
6.6,9.8044,93.392
6.601,9.8044,93.392
6.602,9.8044,93.393
6.603,9.8044,93.393
6.604,9.8044,93.393
6.605,9.8044,93.393
6.606,9.8044,93.394
6.607,9.8044,93.394
6.608,9.8044,93.394
6.609,9.8044,93.394
6.61,9.8044,93.394
6.611,9.8044,93.395
6.612,9.8044,93.395
6.613,9.8044,93.395
6.614,9.8044,93.395
6.615,9.8044,93.396
6.616,9.8044,93.396
6.617,9.8044,93.396
6.618,9.8044,93.396
6.619,9.8044,93.397
6.62,9.8044,93.397
6.621,9.8044,93.397
6.622,9.8044,93.397
6.623,9.8044,93.397
6.624,9.8044,93.398
6.625,9.8044,93.398
6.626,9.8044,93.398
6.627,9.8044,93.398
6.628,9.8044,93.399
6.629,9.8044,93.399
6.63,9.8044,93.399
6.631,9.8044,93.399
6.632,9.8044,93.4
6.633,9.8044,93.4
6.634,9.8044,93.4
6.635,9.8044,93.4
6.636,9.8044,93.4
6.637,9.8044,93.401
6.638,9.8044,93.401
6.639,9.8044,93.401
6.64,9.8044,93.401
6.641,9.8044,93.402
6.642,9.8044,93.402
6.643,9.8044,93.402
6.644,9.8044,93.402
6.645,9.8044,93.402
6.646,9.8044,93.403
6.647,9.8044,93.403
6.648,9.8044,93.403
6.649,9.8044,93.403
6.65,9.8044,93.404
6.651,9.8044,93.404
6.652,9.8044,93.404
6.653,9.8044,93.404
6.654,9.8044,93.404
6.655,9.8044,93.405
6.656,9.8044,93.405
6.657,9.8044,93.405
6.658,9.8044,93.405
6.659,9.8044,93.406
6.66,9.8044,93.406
6.661,9.8044,93.406
6.662,9.8044,93.406
6.663,9.8044,93.406
6.664,9.8044,93.407
6.665,9.8044,93.407
6.666,9.8044,93.407
6.667,9.8044,93.407
6.668,9.8044,93.407
6.669,9.8044,93.408
6.67,9.8044,93.408
6.671,9.8044,93.408
6.672,9.8043,93.408
6.673,9.8043,93.409
6.674,9.8043,93.409
6.675,9.8043,93.409
6.676,9.8043,93.409
6.677,9.8043,93.409
6.678,9.8043,93.41
6.679,9.8043,93.41
6.68,9.8043,93.41
6.681,9.8043,93.41
6.682,9.8043,93.41
6.683,9.8043,93.411
6.684,9.8043,93.411
6.685,9.8043,93.411
6.686,9.8043,93.411
6.687,9.8043,93.412
6.688,9.8043,93.412
6.689,9.8043,93.412
6.69,9.8043,93.412
6.691,9.8043,93.412
6.692,9.8043,93.413
6.693,9.8043,93.413
6.694,9.8043,93.413
6.695,9.8043,93.413
6.696,9.8043,93.413
6.697,9.8043,93.414
6.698,9.8043,93.414
6.699,9.8043,93.414
6.7,9.8043,93.414
6.701,9.8043,93.415
6.702,9.8043,93.415
6.703,9.8043,93.415
6.704,9.8043,93.415
6.705,9.8043,93.415
6.706,9.8043,93.416
6.707,9.8043,93.416
6.708,9.8043,93.416
6.709,9.8043,93.416
6.71,9.8043,93.416
6.711,9.8043,93.417
6.712,9.8043,93.417
6.713,9.8043,93.417
6.714,9.8043,93.417
6.715,9.8043,93.417
6.716,9.8043,93.418
6.717,9.8043,93.418
6.718,9.8043,93.418
6.719,9.8043,93.418
6.72,9.8043,93.418
6.721,9.8043,93.419
6.722,9.8043,93.419
6.723,9.8043,93.419
6.724,9.8043,93.419
6.725,9.8043,93.419
6.726,9.8043,93.42
6.727,9.8043,93.42
6.728,9.8043,93.42
6.729,9.8043,93.42
6.73,9.8043,93.421
6.731,9.8043,93.421
6.732,9.8043,93.421
6.733,9.8043,93.421
6.734,9.8043,93.421
6.735,9.8043,93.422
6.736,9.8043,93.422
6.737,9.8043,93.422
6.738,9.8043,93.422
6.739,9.8043,93.422
6.74,9.8043,93.423
6.741,9.8043,93.423
6.742,9.8043,93.423
6.743,9.8043,93.423
6.744,9.8043,93.423
6.745,9.8043,93.424
6.746,9.8043,93.424
6.747,9.8043,93.424
6.748,9.8043,93.424
6.749,9.8043,93.424
6.75,9.8043,93.425
6.751,9.8043,93.425
6.752,9.8043,93.425
6.753,9.8043,93.425
6.754,9.8043,93.425
6.755,9.8043,93.426
6.756,9.8043,93.426
6.757,9.8043,93.426
6.758,9.8043,93.426
6.759,9.8043,93.426
6.76,9.8043,93.427
6.761,9.8043,93.427
6.762,9.8043,93.427
6.763,9.8043,93.427
6.764,9.8043,93.427
6.765,9.8043,93.428
6.766,9.8043,93.428
6.767,9.8043,93.428
6.768,9.8043,93.428
6.769,9.8043,93.428
6.77,9.8043,93.428
6.771,9.8043,93.429
6.772,9.8043,93.429
6.773,9.8043,93.429
6.774,9.8043,93.429
6.775,9.8043,93.429
6.776,9.8043,93.43
6.777,9.8043,93.43
6.778,9.8043,93.43
6.779,9.8043,93.43
6.78,9.8043,93.43
6.781,9.8043,93.431
6.782,9.8043,93.431
6.783,9.8043,93.431
6.784,9.8043,93.431
6.785,9.8043,93.431
6.786,9.8043,93.432
6.787,9.8043,93.432
6.788,9.8043,93.432
6.789,9.8043,93.432
6.79,9.8043,93.432
6.791,9.8043,93.433
6.792,9.8043,93.433
6.793,9.8043,93.433
6.794,9.8043,93.433
6.795,9.8043,93.433
6.796,9.8043,93.434
6.797,9.8043,93.434
6.798,9.8043,93.434
6.799,9.8043,93.434
6.8,9.8043,93.434
6.801,9.8043,93.434
6.802,9.8043,93.435
6.803,9.8043,93.435
6.804,9.8043,93.435
6.805,9.8043,93.435
6.806,9.8043,93.435
6.807,9.8043,93.436
6.808,9.8043,93.436
6.809,9.8043,93.436
6.81,9.8043,93.436
6.811,9.8043,93.436
6.812,9.8043,93.437
6.813,9.8043,93.437
6.814,9.8043,93.437
6.815,9.8043,93.437
6.816,9.8043,93.437
6.817,9.8043,93.437
6.818,9.8043,93.438
6.819,9.8043,93.438
6.82,9.8043,93.438
6.821,9.8043,93.438
6.822,9.8043,93.438
6.823,9.8043,93.439
6.824,9.8043,93.439
6.825,9.8043,93.439
6.826,9.8043,93.439
6.827,9.8043,93.439
6.828,9.8043,93.44
6.829,9.8043,93.44
6.83,9.8043,93.44
6.831,9.8043,93.44
6.832,9.8043,93.44
6.833,9.8043,93.44
6.834,9.8043,93.441
6.835,9.8043,93.441
6.836,9.8043,93.441
6.837,9.8043,93.441
6.838,9.8043,93.441
6.839,9.8043,93.442
6.84,9.8043,93.442
6.841,9.8043,93.442
6.842,9.8043,93.442
6.843,9.8043,93.442
6.844,9.8043,93.442
6.845,9.8043,93.443
6.846,9.8043,93.443
6.847,9.8043,93.443
6.848,9.8043,93.443
6.849,9.8043,93.443
6.85,9.8043,93.444
6.851,9.8043,93.444
6.852,9.8043,93.444
6.853,9.8043,93.444
6.854,9.8043,93.444
6.855,9.8043,93.444
6.856,9.8043,93.445
6.857,9.8043,93.445
6.858,9.8043,93.445
6.859,9.8043,93.445
6.86,9.8043,93.445
6.861,9.8043,93.446
6.862,9.8043,93.446
6.863,9.8043,93.446
6.864,9.8043,93.446
6.865,9.8043,93.446
6.866,9.8043,93.446
6.867,9.8043,93.447
6.868,9.8043,93.447
6.869,9.8043,93.447
6.87,9.8043,93.447
6.871,9.8043,93.447
6.872,9.8043,93.447
6.873,9.8043,93.448
6.874,9.8043,93.448
6.875,9.8043,93.448
6.876,9.8043,93.448
6.877,9.8043,93.448
6.878,9.8043,93.449
6.879,9.8043,93.449
6.88,9.8043,93.449
6.881,9.8043,93.449
6.882,9.8043,93.449
6.883,9.8043,93.449
6.884,9.8043,93.45
6.885,9.8043,93.45
6.886,9.8043,93.45
6.887,9.8043,93.45
6.888,9.8043,93.45
6.889,9.8043,93.45
6.89,9.8043,93.451
6.891,9.8043,93.451
6.892,9.8043,93.451
6.893,9.8043,93.451
6.894,9.8043,93.451
6.895,9.8043,93.451
6.896,9.8043,93.452
6.897,9.8043,93.452
6.898,9.8043,93.452
6.899,9.8043,93.452
6.9,9.8043,93.452
6.901,9.8043,93.452
6.902,9.8043,93.453
6.903,9.8043,93.453
6.904,9.8043,93.453
6.905,9.8043,93.453
6.906,9.8043,93.453
6.907,9.8043,93.454
6.908,9.8043,93.454
6.909,9.8043,93.454
6.91,9.8043,93.454
6.911,9.8043,93.454
6.912,9.8043,93.454
6.913,9.8043,93.455
6.914,9.8043,93.455
6.915,9.8043,93.455
6.916,9.8043,93.455
6.917,9.8043,93.455
6.918,9.8043,93.455
6.919,9.8043,93.456
6.92,9.8043,93.456
6.921,9.8043,93.456
6.922,9.8043,93.456
6.923,9.8043,93.456
6.924,9.8043,93.456
6.925,9.8043,93.457
6.926,9.8043,93.457
6.927,9.8043,93.457
6.928,9.8043,93.457
6.929,9.8043,93.457
6.93,9.8043,93.457
6.931,9.8043,93.458
6.932,9.8043,93.458
6.933,9.8043,93.458
6.934,9.8043,93.458
6.935,9.8043,93.458
6.936,9.8043,93.458
6.937,9.8043,93.459
6.938,9.8043,93.459
6.939,9.8043,93.459
6.94,9.8043,93.459
6.941,9.8043,93.459
6.942,9.8042,93.459
6.943,9.8042,93.46
6.944,9.8042,93.46
6.945,9.8042,93.46
6.946,9.8042,93.46
6.947,9.8042,93.46
6.948,9.8042,93.46
6.949,9.8042,93.461
6.95,9.8042,93.461
6.951,9.8042,93.461
6.952,9.8042,93.461
6.953,9.8042,93.461
6.954,9.8042,93.461
6.955,9.8042,93.461
6.956,9.8042,93.462
6.957,9.8042,93.462
6.958,9.8042,93.462
6.959,9.8042,93.462
6.96,9.8042,93.462
6.961,9.8042,93.462
6.962,9.8042,93.463
6.963,9.8042,93.463
6.964,9.8042,93.463
6.965,9.8042,93.463
6.966,9.8042,93.463
6.967,9.8042,93.463
6.968,9.8042,93.464
6.969,9.8042,93.464
6.97,9.8042,93.464
6.971,9.8042,93.464
6.972,9.8042,93.464
6.973,9.8042,93.464
6.974,9.8042,93.465
6.975,9.8042,93.465
6.976,9.8042,93.465
6.977,9.8042,93.465
6.978,9.8042,93.465
6.979,9.8042,93.465
6.98,9.8042,93.465
6.981,9.8042,93.466
6.982,9.8042,93.466
6.983,9.8042,93.466
6.984,9.8042,93.466
6.985,9.8042,93.466
6.986,9.8042,93.466
6.987,9.8042,93.467
6.988,9.8042,93.467
6.989,9.8042,93.467
6.99,9.8042,93.467
6.991,9.8042,93.467
6.992,9.8042,93.467
6.993,9.8042,93.468
6.994,9.8042,93.468
6.995,9.8042,93.468
6.996,9.8042,93.468
6.997,9.8042,93.468
6.998,9.8042,93.468
6.999,9.8042,93.468
7,9.8042,93.469
7.001,9.8042,93.469
7.002,9.8042,93.469
7.003,9.8042,93.469
7.004,9.8042,93.469
7.005,9.8042,93.469
7.006,9.8042,93.47
7.007,9.8042,93.47
7.008,9.8042,93.47
7.009,9.8042,93.47
7.01,9.8042,93.47
7.011,9.8042,93.47
7.012,9.8042,93.47
7.013,9.8042,93.471
7.014,9.8042,93.471
7.015,9.8042,93.471
7.016,9.8042,93.471
7.017,9.8042,93.471
7.018,9.8042,93.471
7.019,9.8042,93.472
7.02,9.8042,93.472
7.021,9.8042,93.472
7.022,9.8042,93.472
7.023,9.8042,93.472
7.024,9.8042,93.472
7.025,9.8042,93.472
7.026,9.8042,93.473
7.027,9.8042,93.473
7.028,9.8042,93.473
7.029,9.8042,93.473
7.03,9.8042,93.473
7.031,9.8042,93.473
7.032,9.8042,93.473
7.033,9.8042,93.474
7.034,9.8042,93.474
7.035,9.8042,93.474
7.036,9.8042,93.474
7.037,9.8042,93.474
7.038,9.8042,93.474
7.039,9.8042,93.475
7.04,9.8042,93.475
7.041,9.8042,93.475
7.042,9.8042,93.475
7.043,9.8042,93.475
7.044,9.8042,93.475
7.045,9.8042,93.475
7.046,9.8042,93.476
7.047,9.8042,93.476
7.048,9.8042,93.476
7.049,9.8042,93.476
7.05,9.8042,93.476
7.051,9.8042,93.476
7.052,9.8042,93.476
7.053,9.8042,93.477
7.054,9.8042,93.477
7.055,9.8042,93.477
7.056,9.8042,93.477
7.057,9.8042,93.477
7.058,9.8042,93.477
7.059,9.8042,93.477
7.06,9.8042,93.478
7.061,9.8042,93.478
7.062,9.8042,93.478
7.063,9.8042,93.478
7.064,9.8042,93.478
7.065,9.8042,93.478
7.066,9.8042,93.479
7.067,9.8042,93.479
7.068,9.8042,93.479
7.069,9.8042,93.479
7.07,9.8042,93.479
7.071,9.8042,93.479
7.072,9.8042,93.479
7.073,9.8042,93.48
7.074,9.8042,93.48
7.075,9.8042,93.48
7.076,9.8042,93.48
7.077,9.8042,93.48
7.078,9.8042,93.48
7.079,9.8042,93.48
7.08,9.8042,93.481
7.081,9.8042,93.481
7.082,9.8042,93.481
7.083,9.8042,93.481
7.084,9.8042,93.481
7.085,9.8042,93.481
7.086,9.8042,93.481
7.087,9.8042,93.482
7.088,9.8042,93.482
7.089,9.8042,93.482
7.09,9.8042,93.482
7.091,9.8042,93.482
7.092,9.8042,93.482
7.093,9.8042,93.482
7.094,9.8042,93.482
7.095,9.8042,93.483
7.096,9.8042,93.483
7.097,9.8042,93.483
7.098,9.8042,93.483
7.099,9.8042,93.483
7.1,9.8042,93.483
7.101,9.8042,93.483
7.102,9.8042,93.484
7.103,9.8042,93.484
7.104,9.8042,93.484
7.105,9.8042,93.484
7.106,9.8042,93.484
7.107,9.8042,93.484
7.108,9.8042,93.484
7.109,9.8042,93.485
7.11,9.8042,93.485
7.111,9.8042,93.485
7.112,9.8042,93.485
7.113,9.8042,93.485
7.114,9.8042,93.485
7.115,9.8042,93.485
7.116,9.8042,93.486
7.117,9.8042,93.486
7.118,9.8042,93.486
7.119,9.8042,93.486
7.12,9.8042,93.486
7.121,9.8042,93.486
7.122,9.8042,93.486
7.123,9.8042,93.487
7.124,9.8042,93.487
7.125,9.8042,93.487
7.126,9.8042,93.487
7.127,9.8042,93.487
7.128,9.8042,93.487
7.129,9.8042,93.487
7.13,9.8042,93.487
7.131,9.8042,93.488
7.132,9.8042,93.488
7.133,9.8042,93.488
7.134,9.8042,93.488
7.135,9.8042,93.488
7.136,9.8042,93.488
7.137,9.8042,93.488
7.138,9.8042,93.489
7.139,9.8042,93.489
7.14,9.8042,93.489
7.141,9.8042,93.489
7.142,9.8042,93.489
7.143,9.8042,93.489
7.144,9.8042,93.489
7.145,9.8042,93.489
7.146,9.8042,93.49
7.147,9.8042,93.49
7.148,9.8042,93.49
7.149,9.8042,93.49
7.15,9.8042,93.49
7.151,9.8042,93.49
7.152,9.8042,93.49
7.153,9.8042,93.491
7.154,9.8042,93.491
7.155,9.8042,93.491
7.156,9.8042,93.491
7.157,9.8042,93.491
7.158,9.8042,93.491
7.159,9.8042,93.491
7.16,9.8042,93.491
7.161,9.8042,93.492
7.162,9.8042,93.492
7.163,9.8042,93.492
7.164,9.8042,93.492
7.165,9.8042,93.492
7.166,9.8042,93.492
7.167,9.8042,93.492
7.168,9.8042,93.493
7.169,9.8042,93.493
7.17,9.8042,93.493
7.171,9.8042,93.493
7.172,9.8042,93.493
7.173,9.8042,93.493
7.174,9.8042,93.493
7.175,9.8042,93.493
7.176,9.8042,93.494
7.177,9.8042,93.494
7.178,9.8042,93.494
7.179,9.8042,93.494
7.18,9.8042,93.494
